Category,Date,Open,High,Low,Close,Volume,SMA_10,EMA_10,Volatility,Wavelet_Trend,Wavelet_Noise,Wavelet_HighFreq,General_Index,Economic_Score,Market_Sentiment,News_Tag,Close_Next
Health,2027-06-03,819.425338050148,819.4786426364163,817.3172362502582,819.2721126186663,3387527,823.1113344633693,821.3998319213048,2.4285260456518185,823.1113344633693,-3.8392218447030473,-2.611791292407247,3283,24.853600201283633,Positive,Merger,820.4338730830951
Finance,2027-06-04,820.215004421893,820.7789208369878,818.5051666150232,820.4338730830951,2652261,822.5312634470554,821.2242030416303,2.28835072664436,822.5312634470554,-2.097390363960244,1.1617604644288804,4846,9.130887757816076,Neutral,Merger,822.600931006313
Tech,2027-06-05,822.6919259476243,823.7368796009451,822.2734730905546,822.600931006313,4222851,822.1586142950837,821.4745172170271,1.8659015498765512,822.1586142950837,0.44231671122929583,2.1670579232178397,3690,75.00151792286952,Positive,Earnings,819.1134597211701
Retail,2027-06-06,819.3332027451744,819.7061749481967,818.5146134715638,819.1134597211701,2848523,821.5035541973873,821.0452340359623,1.63394790896601,821.5035541973873,-2.3900944762172003,-3.487471285142874,4233,17.56155343311664,Neutral,Product Launch,820.3615728608653
Tech,2027-06-07,820.3124179371381,822.238204318168,820.1612628658518,820.3615728608653,2397931,821.126256759799,820.9209320041264,1.3738241581897523,821.126256759799,-0.7646838989337539,1.2481131396951923,3432,37.189599954117604,Positive,Merger,823.3169108458119
Tech,2027-06-08,822.4150356037657,824.95439130478,822.7734756480155,823.3169108458119,1431838,821.1243486297187,821.3565645207964,1.3704230406801803,821.1243486297187,2.1925622160931653,2.9553379849465955,4885,2.8284928290979727,Negative,Regulation,821.3976288084294
Retail,2027-06-09,821.5633642565949,823.3647632214568,819.765717229599,821.3976288084294,2851608,821.1253003492526,821.3640307549115,1.3706298584885066,821.1253003492526,0.27232845917683335,-1.9192820373824588,3796,13.706794254044807,Negative,Merger,825.2427735821049
Finance,2027-06-10,825.4250543207826,825.7621152600057,824.4861423677744,825.2427735821049,4304692,821.4539498525022,822.0692567234921,1.8882852884367913,821.4539498525022,3.7888237296026546,3.845144773675429,2626,17.320363075991207,Neutral,Other,826.5808116008369
Tech,2027-06-11,826.2407248626629,828.5202588664329,826.4040176665434,826.5808116008369,4097935,822.0203978038365,822.8895394284639,2.469314742647449,822.0203978038365,4.560413797000365,1.3380380187320497,4906,5.441012775017795,Neutral,Earnings,825.6707878893201
Finance,2027-06-12,825.0285943712838,826.5332556289032,824.9863368397623,825.6707878893201,1855742,822.3990862016614,823.3952209668014,2.723362012318635,822.3990862016614,3.2717016876587195,-0.9100237115168284,4055,65.66569566228452,Positive,Other,826.0592497340047
Tech,2027-06-13,826.7971893092566,826.7542873246322,824.0964830655221,826.0592497340047,2987881,823.0777999131951,823.8795898335657,2.7031384254388655,823.0777999131951,2.98144982080953,0.3884618446845707,2782,83.70077958031172,Positive,Product Launch,827.6759035590482
Finance,2027-06-14,827.9216263144954,827.7766026129868,826.4165363685297,827.6759035590482,3265919,823.8020029607903,824.5698286927442,2.880395876290561,823.8020029607903,3.873900598257819,1.6166538250434996,3507,37.3315406365941,Neutral,Regulation,828.327914341873
Tech,2027-06-15,828.2133738264122,828.4334448575922,827.4955924490607,828.327914341873,2994933,824.3747012943464,825.2531169925858,3.1698508519830098,824.3747012943464,3.9532130475265603,0.6520107828248456,3784,87.45764767182007,Negative,Earnings,829.9054263267658
Energy,2027-06-16,829.3369098851921,831.2894488386592,829.5723492997713,829.9054263267658,2708365,825.4538979549059,826.0989914169821,3.0128095412314617,825.4538979549059,4.451528371859922,1.5775119848927943,2774,21.33465745601265,Negative,Merger,828.5640791406071
Finance,2027-06-17,828.1531717263964,829.4799371294752,826.5917255460397,828.5640791406071,1659966,826.2741485828801,826.5471891849139,2.5540062908469796,826.2741485828801,2.2899305577269615,-1.341347186158714,3759,32.53904235612395,Neutral,Regulation,829.4028007886792
Energy,2027-06-18,830.0540959870723,829.8558440407514,827.7611027701529,829.4028007886792,4543422,826.8827375771668,827.0663912946894,2.4954611498746435,826.8827375771668,2.5200632115123653,0.8387216480721236,3863,15.07369930311684,Negative,Merger,827.0753717948693
Finance,2027-06-19,827.1442027653034,828.3033124075198,826.5124171899674,827.0753717948693,4784396,827.4505118758109,827.0680241129039,1.5907004169978676,827.4505118758109,-0.37514008094160545,-2.3274289938099173,3006,62.05591954189986,Neutral,Product Launch,827.3529196721719
Finance,2027-06-20,827.0776261386716,827.8586359086721,827.2127822807295,827.3529196721719,2525608,827.6615264848176,827.119823305498,1.392962253708238,827.6615264848176,-0.30860681264573486,0.2775478773025952,2676,41.986959087030684,Positive,Earnings,826.0451043892423
Tech,2027-06-21,826.2999490048546,827.2003678979311,825.9318532744871,826.0451043892423,1695494,827.6079557636582,826.9244198661787,1.4483428105273262,827.6079557636582,-1.5628513744159136,-1.307815282929596,3830,61.32833468418987,Negative,Product Launch,825.0740445040627
Energy,2027-06-22,824.6668454103395,825.7924619980281,824.8332882050516,825.0740445040627,3560331,827.5482814251325,826.5879879821575,1.546025323301625,827.5482814251325,-2.474236921069746,-0.9710598851795567,2210,76.16749053941835,Negative,Product Launch,828.0462308544836
Tech,2027-06-23,828.7966523696238,829.6933353077072,826.8846936872548,828.0462308544836,2946788,827.7469795371802,826.8531230498531,1.4586019776294006,827.7469795371802,0.29925131730340127,2.972186350420884,3336,54.570301603294844,Positive,Product Launch,830.7288510956721
Finance,2027-06-24,831.4052513631204,832.3702434172056,828.8713242532612,830.7288510956721,1156547,828.0522742908427,827.5578008763656,1.7353236935585352,828.0522742908427,2.6765768048294376,2.682620241188488,3627,62.76303549017879,Positive,Product Launch,832.4471273374864
Finance,2027-06-25,832.213840301885,833.4018281337312,831.4536404814745,832.4471273374864,3949761,828.4641955904041,828.4467693238421,2.227207997729718,828.4641955904041,3.9829317470823753,1.7182762418143511,3360,93.52503143943329,Negative,Merger,830.7625018081413
Tech,2027-06-26,830.4481666846259,831.4641400268114,829.076610843229,830.7625018081413,3774242,828.5499031385416,828.8678115937146,2.3039991026073157,828.5499031385416,2.2125986695997426,-1.6846255293451122,2489,29.90643096088431,Negative,Other,830.6296849087518
Energy,2027-06-27,829.3206183094056,831.3548045018699,829.7379116690321,830.6296849087518,2200761,828.7564637153561,829.1881521964485,2.396161868884354,828.7564637153561,1.8732211933956933,-0.13281689938958152,3426,35.916393863395314,Neutral,Merger,833.5558803087101
Retail,2027-06-28,832.8150899229345,835.1673093600466,832.1387132171744,833.5558803087101,4821099,829.1717716673593,829.9822845804961,2.839525907050331,829.1717716673593,4.384108641350849,2.926195399958374,4686,71.77033617093369,Neutral,Regulation,834.33931413599
Tech,2027-06-29,833.6695792485111,834.9956731015852,832.875568661417,834.33931413599,1055746,829.8981659014711,830.774471772404,3.155212324207701,829.8981659014711,4.4411482345188915,0.7834338272798504,2190,61.13055170553867,Negative,Product Launch,839.4779732159534
Tech,2027-06-30,839.5455683864471,839.8960919633671,839.1300458041467,839.4779732159534,4843941,831.1106712558494,832.356926580322,4.2188863823992975,831.1106712558494,8.367301960103987,5.138659079963418,4718,17.853290453971482,Neutral,Regulation,840.7646088947422
Energy,2027-07-01,840.6014920425215,840.9339855784929,840.0421767767906,840.7646088947422,2871826,832.5826217063993,833.8855960920347,4.784967011788453,832.5826217063993,8.181987188342873,1.286635678788798,2842,37.614731001049016,Positive,Merger,841.6487071277222
Health,2027-07-02,840.9760393840146,842.5820933694911,840.3741028146462,841.6487071277222,3265545,834.2400879687654,835.297070825796,4.765692358345732,834.2400879687654,7.408619158956867,0.8840982329800227,2334,46.783801312471496,Neutral,Product Launch,841.5304741993173
Energy,2027-07-03,841.389892178085,842.494738397157,841.3890809829485,841.5304741993173,3380605,835.5885123032488,836.430416893709,4.7259307897990706,835.5885123032488,5.941961896068506,-0.11823292840495014,3642,41.93898379683893,Neutral,Merger,842.2975560088819
Retail,2027-07-04,842.5502245827056,843.9793734296877,841.574475633356,842.2975560088819,2984768,836.7453827945698,837.497169460104,4.819189230156318,836.7453827945698,5.55217321431212,0.7670818095646155,3110,17.827480832204078,Negative,Product Launch,842.4926163361208
Health,2027-07-05,842.7565360110787,842.9350937290129,841.4230174035584,842.4926163361208,3387472,837.7499316944331,838.4054325284707,4.870384105421546,837.7499316944331,4.742684641687674,0.1950603272389344,2578,92.44300917842622,Neutral,Merger,844.408833689498
Finance,2027-07-06,843.4589985490686,845.1708162368349,842.4163847034088,844.408833689498,1593167,839.1145648825689,839.4969600122938,4.599279339581069,839.1145648825689,5.2942688069291535,1.916217353377192,2061,76.23187616939758,Negative,Earnings,846.8222383230872
Finance,2027-07-07,846.7581065828452,848.4390498008745,845.8731711978422,846.8222383230872,2640456,840.7338202240022,840.8288287960744,4.1038667007729375,840.7338202240022,6.088418099084947,2.4134046335891526,2386,48.13558321078523,Negative,Other,845.7502594020713
Retail,2027-07-08,845.0585890135854,847.3975066235693,844.1181458878426,845.7502594020713,2395448,841.9532581333384,841.723634360801,3.5015401299022972,841.9532581333384,3.7970012687328563,-1.0719789210158979,3169,68.00610283068366,Negative,Other,843.5877934949557
Energy,2027-07-09,844.0386578435258,844.3570156469133,842.7236589248224,843.5877934949557,4365812,842.8781060692351,842.0625723851928,2.2728634690412632,842.8781060692351,0.7096874257206309,-2.1624659071155747,4200,89.72826721355219,Positive,Product Launch,840.4153827487492
Health,2027-07-10,840.8074559569259,841.3336307953225,838.8226013035097,840.4153827487492,2975496,842.9718470225146,841.7630833603848,2.132015327498595,842.9718470225146,-2.556464273765414,-3.1724107462065376,2618,13.61741423615712,Neutral,Earnings,841.9313654025742
Finance,2027-07-11,841.482351789412,842.5379371842728,840.740535799334,841.9313654025742,2770358,843.0885226732978,841.7936800953282,2.027148352409327,843.0885226732978,-1.1571572707235873,1.5159826538250627,3683,25.03730507069777,Neutral,Regulation,840.2246321902264
Finance,2027-07-12,839.8416095890262,842.089741947065,838.4514413072217,840.2246321902264,1795016,842.9461151795482,841.508398658037,2.183523526959504,842.9461151795482,-2.721482989321771,-1.7067332123477854,4745,54.2701247256645,Neutral,Earnings,836.4188510043215
Retail,2027-07-13,836.1882174790724,836.6561385358046,835.5969658996213,836.4188510043215,1648843,842.4349528600487,840.5830263573614,2.9981150373491112,842.4349528600487,-6.016101855727243,-3.805781185904948,3877,79.90103713523587,Negative,Product Launch,837.6960082133834
Energy,2027-07-14,836.5696115160177,839.5635070593863,836.4873993737405,837.6960082133834,4501174,841.9747980804987,840.0581139675472,3.353597376162585,841.9747980804987,-4.278789867115279,1.2771572090618974,4225,3.625489544152738,Positive,Earnings,843.182007248249
Retail,2027-07-15,843.3499913349692,844.5497401519197,841.9219698870113,843.182007248249,1908840,842.0437371717114,840.6260945640385,3.3724575691015275,842.0437371717114,1.1382700765375375,5.485999034865586,4894,98.40181501963605,Negative,Regulation,843.6698654251692
Finance,2027-07-16,843.5334431519991,844.7330097305427,842.8350995415682,843.6698654251692,4688846,841.9698403452787,841.1795074478803,3.322603307434842,841.9698403452787,1.7000250798904517,0.4878581769202128,2486,45.49066028823972,Neutral,Product Launch,845.8468469740725
Energy,2027-07-17,846.3319345153565,845.9121650956415,845.5582228866975,845.8468469740725,4362625,841.8723012103771,842.0281146344605,3.1753829180027484,841.8723012103771,3.974545763695346,2.1769815489033135,3277,35.9231140621723,Negative,Other,846.5105056911676
Finance,2027-07-18,845.9613010821863,847.4616980748117,846.323386877343,846.5105056911676,4922250,841.9483258392868,842.843094826589,3.285728292523081,841.9483258392868,4.562179851880842,0.6636587170951316,4547,29.272443783977188,Negative,Earnings,846.8127263847854
Retail,2027-07-19,846.5031649106604,847.6282225947908,846.7793832835861,846.8127263847854,3960650,842.2708191282697,843.5648460189883,3.607070417469367,842.2708191282697,4.541907256515628,0.3022206936177554,2540,17.435670765087163,Neutral,Other,849.1508793507609
Tech,2027-07-20,848.3976167217413,849.4733169747111,847.4038108222704,849.1508793507609,1790023,843.144368788471,844.5804884429468,4.127957625044966,843.144368788471,6.006510562289918,2.338152965975496,3535,79.15739089300278,Negative,Other,849.0703302623835
Retail,2027-07-21,848.5681849806364,850.3831494693849,848.5973804379062,849.0703302623835,2142454,843.8582652744519,845.396823319208,4.495793931080025,843.8582652744519,5.212064987931626,-0.08054908837732455,4060,95.54141647460965,Negative,Merger,850.1051148905274
Energy,2027-07-22,849.5141238924932,852.0474167052639,849.6821013919638,850.1051148905274,4271135,844.8463135444821,846.2528763321751,4.690023863154023,844.8463135444821,5.2588013460452885,1.034784628143825,2150,41.36447548453982,Positive,Regulation,851.2485105029194
Retail,2027-07-23,851.7464973423426,852.3728881250485,849.7764397020673,851.2485105029194,1641157,846.3292794943418,847.1611734541286,4.026868585954558,846.3292794943418,4.91923100857764,1.1433956123920552,3073,95.24206947534563,Negative,Earnings,850.4123295956333
Finance,2027-07-24,850.0631986712576,851.8418361485212,849.7722973694586,850.4123295956333,3354868,847.6009116325667,847.752292752584,2.8266288843045593,847.6009116325667,2.8114179630665603,-0.8361809072861206,3238,82.37976154350342,Positive,Other,852.8964142947063
Tech,2027-07-25,852.9585021370787,853.0333151998384,851.8843249098827,852.8964142947063,3904979,848.5723523372126,848.6875875784244,2.80846220687082,848.5723523372126,4.324061957493768,2.484084699073037,2990,48.10511274763183,Neutral,Other,853.0464947813156
Tech,2027-07-26,852.8561130793847,853.8818287729496,852.7214726507207,853.0464947813156,3020262,849.5100152728271,849.4801161607681,2.542496467513872,849.5100152728271,3.536479508488469,0.15008048660922668,4691,67.40261791261327,Positive,Regulation,852.0350044623299
Retail,2027-07-27,851.4002718293235,852.2677214326588,850.115513019406,852.0350044623299,4162466,850.1288310216529,849.9446413065066,2.292646062183889,850.1288310216529,1.9061734406769801,-1.0114903189856932,2371,43.4984179170463,Negative,Other,853.6080241494707
Energy,2027-07-28,853.5238739378849,854.8336158205437,851.9048613494363,853.6080241494707,2182279,850.8385828674833,850.6107109143181,2.1416780413403718,850.8385828674833,2.7694412819873833,1.5730196871407998,3136,55.87234082125524,Neutral,Other,852.3110881858886
Finance,2027-07-29,852.6106398518203,854.1880525023169,850.5835089399586,852.3110881858886,2721841,851.3884190475935,850.91987041824,1.6404137939587455,851.3884190475935,0.9226691382950776,-1.2969359635820865,4299,5.804633701850381,Negative,Other,852.8674505006269
Finance,2027-07-30,852.2635708043553,854.1910059655702,852.0539030034829,852.8674505006269,2591920,851.7600761625802,851.2739758877648,1.4913929645223332,851.7600761625802,1.107374338046725,0.5563623147382941,4100,69.62634753005331,Negative,Other,853.3492125073385
